id,Description,Seller Message,Created (UTC),Amount,Amount Refunded,Currency,Status,Customer ID,Captured,Card ID,Card Brand,Card Funding,Card Exp Month,Card Exp Year,Card Address Country,Card Issue Country,Card CVC Status,Card AVS Zip Status,Card AVS Line1 Status,Invoice ID,Invoice Number,Payment Source Type,Destination,Transfer,Interchange Costs,Merchant Service Charge,Transfer Group,PaymentIntent ID,invoiceNumber (metadata),mySugr-Backend-Region (metadata)
ch_1GgfboGF2YxxrSPIrDdIiCbe,Invoice E26E1CE-0016,Payment complete.,2020-05-08 23:28,"49,00","0,00",usd,Paid,cus_EUhDW3Dpk9cYvR,true,src_1E1hoqGF2YxxrSPI6e3TVeAU,Visa,credit,11,2020,,US,,pass,,in_1GgefZGF2YxxrSPIjYyKwCAz,E26E1CE-0016,card,,,,,,pi_1GgfbnGF2YxxrSPIiFuSlvoV,US 2020-4309,
ch_1Ggf1DGF2YxxrSPI4XVe8LMz,Charge for payment 03855beb-ee7e-4e49-8961-0f3f433dc187,Payment complete.,2020-05-08 22:50,"49,00","0,00",usd,Paid,cus_GhQBJ92Sh52CIJ,true,src_1GA1L3GF2YxxrSPIOMnl4yNA,Visa,debit,2,2025,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgeaKGF2YxxrSPIlUva6jEj,Invoice 3474789F-0005,Payment complete.,2020-05-08 22:22,"49,00","0,00",usd,Paid,cus_GVnZYTNyrVl2oz,true,src_1FylxyGF2YxxrSPIRTHao93T,Visa,credit,5,2022,us,US,,pass,pass,in_1GgddqGF2YxxrSPI8K3Ca3Uv,3474789F-0005,card,,,,,,pi_1GgeaJGF2YxxrSPIM6rpPete,US 2020-4307,
ch_1GgeTMGF2YxxrSPIahwzH7q9,Charge for payment 721f3991-06da-4101-822b-6b9296db1951,The bank returned the decline code `pickup_card`.,2020-05-08 22:15,"49,00","0,00",usd,Failed,cus_GqvwrNTZLRhbXE,false,src_1GJE3oGF2YxxrSPIVndgRVmz,MasterCard,credit,4,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgeTEGF2YxxrSPIYY9dklHC,Charge for payment 36c8988f-ce05-4c63-b91a-156022713447,The bank returned the decline code `do_not_honor`.,2020-05-08 22:15,"49,00","0,00",usd,Failed,cus_GbIC7H7p4jaYxn,false,src_1G45ZPGF2YxxrSPIH6mM6FbE,Visa,debit,9,2024,us,US,,unavailable,unavailable,,,card,,,,,,,,US
ch_1GgdugGF2YxxrSPI1UgUeyvD,Invoice 49DD2234-0011,Payment complete.,2020-05-08 21:39,"49,00","0,00",usd,Paid,cus_FOrKnpu9l5FsLR,true,src_1Eu3bKGF2YxxrSPIuJ5690Ws,Visa,credit,10,2023,us,US,,pass,pass,in_1GgcyXGF2YxxrSPIdLRqnZiS,49DD2234-0011,card,,,,,,pi_1GgdugGF2YxxrSPIkpY74FzI,US 2020-4305,
ch_1GgdMeGF2YxxrSPIvSLqLBa5,Invoice 215EF740-0014,Payment complete.,2020-05-08 21:04,"49,00","0,00",usd,Paid,cus_EqlDeFUV5bmuUn,true,src_1EN3ckGF2YxxrSPI1xxBmVhN,Visa,debit,4,2022,us,US,,pass,pass,in_1GgcQWGF2YxxrSPIRSTmdPFm,215EF740-0014,card,,,,,,pi_1GgdMdGF2YxxrSPIuf5BwY4M,US 2020-4303,
ch_1GgdA2GF2YxxrSPIC9YR7EUc,Charge for payment 72f00e04-da29-49e5-ad76-402a72986497,Payment complete.,2020-05-08 20:51,"49,00","0,00",usd,Paid,cus_H3ryKOZhfYA3lU,true,src_1GVkDFGF2YxxrSPIgIoC05nn,Visa,prepaid,11,2021,us,US,,pass,pass,,,card,,,,,,,,US
ch_1Ggd2HGF2YxxrSPI8dU5quzk,Charge for payment 66bf14c1-58fd-48dd-97eb-9cdb6a3c2d28,Payment complete.,2020-05-08 20:43,"49,00","0,00",usd,Paid,cus_HF7GY7qpriXCFm,true,src_1GgcVwGF2YxxrSPIuxrMa6Pf,Visa,debit,11,2021,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgcrGGF2YxxrSPIulNKgPP7,Charge for payment 66378128-02bb-4050-bb94-bb80d53cc02c,Payment complete.,2020-05-08 20:31,"49,00","0,00",usd,Paid,cus_HF74bPlzLpaDcy,true,src_1GgcpbGF2YxxrSPI2EkrcaXc,Visa,debit,5,2020,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgcDgGF2YxxrSPIyNyOaiIe,Charge for payment 9d7b2665-e819-4c99-be6f-5f31f83e8dd5,Payment complete.,2020-05-08 19:50,"49,00","0,00",usd,Paid,cus_GhNcNRBvofTOXw,true,src_1G9yqkGF2YxxrSPIgEEvC0RT,Visa,debit,7,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgbJUGF2YxxrSPI2amWWp78,Charge for payment 48f4cd50-7737-453b-8866-f0987749d57c,Payment complete.,2020-05-08 18:52,"49,00","0,00",usd,Paid,cus_H3pkoFdtCZzQKm,true,src_1GVi2eGF2YxxrSPIqbecF2Px,MasterCard,debit,1,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgbH1GF2YxxrSPIrzaS6nXE,Charge for payment 38781c37-9cc5-4dba-8e69-67cb64152193,The bank returned the decline code `insufficient_funds`.,2020-05-08 18:50,"49,00","0,00",usd,Failed,cus_GhMQn2MMmzAgyC,false,src_1G9xgqGF2YxxrSPIQWVn47ji,MasterCard,prepaid,12,2021,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgakHGF2YxxrSPIxlKAyrHj,Invoice C5A9D6D2-0005,Payment complete.,2020-05-08 18:16,"49,00","0,00",usd,Paid,cus_GVjb2rzTxcwn54,true,src_1Fyi7aGF2YxxrSPITdPl68bB,Visa,debit,1,2025,us,US,,pass,pass,in_1GgZo6GF2YxxrSPIgMJEQIBi,C5A9D6D2-0005,card,,,,,,pi_1GgakGGF2YxxrSPIsJBu1t8d,US 2020-4297,
ch_1GgaixGF2YxxrSPInEPq63CJ,Charge for payment 473ab1c9-dbb1-4b36-85ea-deb202bbb132,Payment complete.,2020-05-08 18:15,"49,00","0,00",usd,Paid,cus_Go06TQQnQ4ZRZ1,true,card_1GgZ9KGF2YxxrSPIitYk60Vb,Visa,credit,8,2024,,US,,,,,,card,,,,,,,,US
ch_1GgaL3GF2YxxrSPIe7U99FSB,Charge for payment 7e24c8a5-9d62-4ee9-bdb7-54f8b21eb885,Payment complete.,2020-05-08 17:50,"49,00","0,00",usd,Paid,cus_GsCbBwNWe4bflh,true,src_1GKSB7GF2YxxrSPI00gGCz7c,Visa,debit,12,2020,us,US,,pass,fail,,,card,,,,,,,,US
ch_1GgaFuGF2YxxrSPI2kpYReyf,Charge for payment 5dd045b5-9b11-47ab-84f5-5091832da0c6,Payment complete.,2020-05-08 17:45,"49,00","0,00",usd,Paid,cus_Dn6gbItvIlhdkW,true,src_1DLWSkGF2YxxrSPIsGnhxaiI,MasterCard,credit,12,2021,,US,,pass,,,,card,,,,,,,,US
ch_1Gga7WGF2YxxrSPI2JIbF8aR,Invoice 709663D9-0005,Payment complete.,2020-05-08 17:36,"49,00","0,00",usd,Paid,cus_GVixt3Y5L5vzaA,true,src_1FyhVfGF2YxxrSPI9wIlEJre,Visa,debit,9,2020,us,US,,pass,pass,in_1GgZBLGF2YxxrSPIKklg1zX1,709663D9-0005,card,,,,,,pi_1Gga7VGF2YxxrSPIOmTbLbxB,US 2020-4293,
ch_1GgZrtGF2YxxrSPI1zNN7C04,Charge for payment dfa363fa-da85-44f9-9145-2bf9cd02c6b5,Payment complete.,2020-05-08 17:20,"49,00","0,00",usd,Paid,cus_HF3zM4XgTNwMDy,true,src_1GgZqLGF2YxxrSPICn9lSs75,Visa,debit,1,2024,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgZnkGF2YxxrSPIiGZMB4Sk,Invoice 07AED9DB-0013,The bank returned the decline code `stolen_card`.,2020-05-08 17:15,"49,00","0,00",usd,Failed,cus_EzewgBaRcWk9NW,false,src_1FvnJ7GF2YxxrSPIjsXW3ONv,Visa,debit,8,2022,us,US,,unavailable,unavailable,in_1Gdf0HGF2YxxrSPIyAOeaBGf,07AED9DB-0013,card,,,,,,pi_1GdfzGGF2YxxrSPIGjd7dvMT,,
ch_1GgZ5eGF2YxxrSPIpnm61S0s,Invoice 7B7E4807-0008,Payment complete.,2020-05-08 16:30,"49,00","0,00",usd,Paid,cus_FxF60Ds6LJrVkM,true,src_1FRKayGF2YxxrSPI2QLjzAQm,American Express,credit,9,2023,us,US,,pass,pass,in_1GgY9TGF2YxxrSPIw0INomUZ,7B7E4807-0008,card,,,,,,pi_1GgZ5eGF2YxxrSPIU3015Uu1,US 2020-4291,
ch_1GgYciGF2YxxrSPIkt341KjK,Invoice 50A265BF-0013,Payment complete.,2020-05-08 16:00,"49,00","0,00",usd,Paid,cus_F1v5TANDlHSGFv,true,src_1EXrE9GF2YxxrSPIumgXo65i,MasterCard,debit,10,2020,us,US,,pass,pass,in_1GgXgZGF2YxxrSPICbtsjXWQ,50A265BF-0013,card,,,,,,pi_1GgYchGF2YxxrSPIUheaAqSo,US 2020-4289,
ch_1GgYXcGF2YxxrSPIANDqwyDb,Charge for payment d0412dd0-d45b-4ec6-a63f-edeb2f4c601a,Payment complete.,2020-05-08 15:55,"49,00","0,00",usd,Paid,cus_HF2cM8A0Be7hh8,true,src_1GgYWEGF2YxxrSPIx8UHnZc8,MasterCard,debit,10,2024,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgY8MGF2YxxrSPIbHRAZyfr,Charge for payment 21e767aa-e7d5-4e98-9122-150a40ac962a,Payment complete.,2020-05-08 15:29,"49,00","0,00",usd,Paid,cus_HF2BYtGxZBSzPc,true,src_1GgY4VGF2YxxrSPIJ5xNUQy1,Visa,credit,6,2022,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgXg8GF2YxxrSPIjsJnNhPU,Charge for payment b0185f0f-9657-4a11-9630-7f96b6254153,Payment complete.,2020-05-08 14:59,"49,00","0,00",usd,Paid,cus_HF1jBDeeUMTE0u,true,src_1GgXfVGF2YxxrSPIvXaNGQIN,MasterCard,debit,12,2023,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgXb6GF2YxxrSPIzFs4Fcgx,Charge for payment 03fed168-66eb-404e-8a5c-4a200f377ebd,The bank returned the decline code `transaction_not_allowed`.,2020-05-08 14:54,"49,00","0,00",usd,Failed,cus_HF1dOyOf742hkh,false,src_1GgXZuGF2YxxrSPIbuYnrgx4,Visa,prepaid,8,2021,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgXEXGF2YxxrSPIX4CFglYL,Invoice 641EF594-0007,Payment complete.,2020-05-08 14:31,"49,00","0,00",usd,Paid,cus_G8pChad5dEVxVg,true,src_1Fbuu8GF2YxxrSPIAyJGRV8G,Visa,debit,6,2021,us,US,,pass,pass,in_1GgWIOGF2YxxrSPI2vFIrYPJ,641EF594-0007,card,,,,,,pi_1GgXEWGF2YxxrSPIdLUpoIrR,US 2020-4285,
ch_1GgWSQGF2YxxrSPIdVBKOVO3,Charge for payment 4c262497-a052-43be-b5a6-758b5ecaa2e6,Payment complete.,2020-05-08 13:41,"49,00","0,00",usd,Paid,cus_HF0SK6rxov0kHG,true,src_1GgWQpGF2YxxrSPIBep9iyAi,Visa,debit,8,2022,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgVy0GF2YxxrSPI8yH1yatH,Charge for payment 0ec38450-aa90-45be-b119-139ab3bf821c,Payment complete.,2020-05-08 13:10,"49,00","0,00",usd,Paid,cus_HEzwmrigngnOBy,true,src_1GgVwXGF2YxxrSPIwLQ9Jsfn,Visa,debit,6,2022,us,US,pass,pass,fail,,,card,,,,,,,,US
ch_1GgVVVGF2YxxrSPIgsS2KDpD,Charge for payment b171e8bb-8778-40d3-aee0-23ab485cedeb,Payment complete.,2020-05-08 12:40,"49,00","0,00",usd,Paid,cus_HEzU9EJCAYgoa4,true,src_1GgVUtGF2YxxrSPICoIRvF1q,MasterCard,debit,4,2022,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgV6ZGF2YxxrSPIxDqJOHB2,Charge for payment 32958ba6-841a-49a2-a83a-d7dd54dddf91,The bank returned the decline code `incorrect_number`.,2020-05-08 12:15,"49,00","0,00",usd,Failed,cus_GykRgISGUBo03r,false,src_1GQmwfGF2YxxrSPIXAAoUTQm,MasterCard,debit,8,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgUmTGF2YxxrSPIfDS9BAUT,Invoice D5B37962-0013,Payment complete.,2020-05-08 11:54,"49,00","0,00",usd,Paid,cus_F1r7A34ZYYZvod,true,src_1EXnKFGF2YxxrSPIwPKupMdG,MasterCard,debit,11,2021,us,US,,pass,pass,in_1GgTqLGF2YxxrSPI95nlUC6U,D5B37962-0013,card,,,,,,pi_1GgUmTGF2YxxrSPIGGpJquCb,US 2020-4281,
ch_1GgRMSGF2YxxrSPI2Bt4Wj8s,Charge for payment 0ad6c000-a085-4a15-afe1-bc1b4998f159,The bank returned the decline code `lost_card`.,2020-05-08 08:15,"49,00","0,00",usd,Failed,cus_Go06TQQnQ4ZRZ1,false,src_1GGO5OGF2YxxrSPImnWcEIit,MasterCard,debit,10,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgRMIGF2YxxrSPIh9NEMeoc,Charge for payment 66ccbd68-cd60-494a-94f6-5b2de318d039,The bank returned the decline code `pickup_card`.,2020-05-08 08:15,"49,00","0,00",usd,Failed,cus_GqvwrNTZLRhbXE,false,src_1GJE3oGF2YxxrSPIVndgRVmz,MasterCard,credit,4,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgRKXGF2YxxrSPIBIoMlBD9,Invoice A36E5FBF-0005,Payment complete.,2020-05-08 08:13,"49,00","0,00",usd,Paid,cus_GVZsoXBx5yYXtP,true,src_1FyYilGF2YxxrSPIxlSJ0Lwh,Visa,credit,7,2023,us,US,,pass,pass,in_1GgQOOGF2YxxrSPIjoNJDI7O,A36E5FBF-0005,card,,,,,,pi_1GgRKWGF2YxxrSPIrQ0jyfLf,US 2020-4280,
ch_1GgR51GF2YxxrSPIDTuvGyfV,Charge for payment 10ea358e-c053-4813-afed-6cdd830aba46,Payment complete.,2020-05-08 07:57,"49,00","0,00",usd,Paid,cus_GhBIchQIBNiM3Y,true,src_1G9mueGF2YxxrSPImdvywrdx,Visa,debit,10,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgQjSGF2YxxrSPI6BYclw1c,Invoice 8EC60558-0005,The bank returned the decline code `incorrect_number`.,2020-05-08 07:34,"49,00","0,00",usd,Failed,cus_GSZSuhTAMdsK9d,false,src_1FveJ6GF2YxxrSPIamvDE6nX,Visa,debit,11,2023,us,US,,pass,pass,in_1GdVykGF2YxxrSPIBN9xtIgA,8EC60558-0005,card,,,,,,pi_1GdWuvGF2YxxrSPI4UccPWYC,,
ch_1GgPp8GF2YxxrSPICsP381I3,Invoice 2F0A6E1-0015,Payment complete.,2020-05-08 06:36,"49,00","0,00",usd,Paid,cus_EevENfhvRr0pZY,true,src_1EBbN0GF2YxxrSPIxbtH2pKX,MasterCard,debit,9,2023,,US,,fail,,in_1GgOt2GF2YxxrSPI3M2AtIsR,2F0A6E1-0015,card,,,,,,pi_1GgPp7GF2YxxrSPIyBqw413a,US 2020-4278,
ch_1GgPg2GF2YxxrSPInOiwk1YC,Invoice 7374090C-0014,Payment complete.,2020-05-08 06:27,"49,00","0,00",usd,Paid,cus_EqX4WnCT97kCu5,true,src_1EMq03GF2YxxrSPIXJeyqxDb,American Express,credit,3,2022,us,US,,pass,pass,in_1GgOjvGF2YxxrSPIj5vXrzi3,7374090C-0014,card,,,,,,pi_1GgPg2GF2YxxrSPI6qXDfGo6,US 2020-4277,
ch_1GgOFpGF2YxxrSPItD69yXWP,Invoice 2A09513-0015,Payment complete.,2020-05-08 04:56,"49,00","0,00",usd,Paid,cus_Eetb0BNssuNwlv,true,src_1EBZncGF2YxxrSPInNnYZJy9,Visa,debit,9,2021,,US,,pass,,in_1GgNJeGF2YxxrSPIGlFpgSbK,2A09513-0015,card,,,,,,pi_1GgOFpGF2YxxrSPIQBZtClt1,US 2020-4276,
ch_1GgNcGGF2YxxrSPIpqLc819N,Charge for payment 3cb9b3e0-60d6-47e2-ad80-0aed83f924bb,The bank returned the decline code `do_not_honor`.,2020-05-08 04:15,"49,00","0,00",usd,Failed,cus_Gb3dTD1mcl50MZ,false,src_1G3rVhGF2YxxrSPI7ZFK4xSl,MasterCard,credit,5,2024,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgNcBGF2YxxrSPIsYATXd8A,Charge for payment 1bc80b98-d303-4f72-b716-76d025ecd372,The bank returned the decline code `do_not_honor`.,2020-05-08 04:15,"49,00","0,00",usd,Failed,cus_Gb3TYBdzO5BEgo,false,src_1G3rMMGF2YxxrSPIj8nOJM62,Visa,credit,3,2024,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgNc5GF2YxxrSPIIgQzdzXT,Charge for payment 0931487d-6e6b-4c0d-99d3-210bfefff11c,The bank returned the decline code `do_not_honor`.,2020-05-08 04:15,"49,00","0,00",usd,Failed,cus_GnluGMTKQVIKwi,false,src_1GGALyGF2YxxrSPIrQOec7TH,MasterCard,credit,7,2020,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgNaBGF2YxxrSPIZkf7BU8j,Invoice B38540FA-0012,Payment complete.,2020-05-08 04:13,"49,00","0,00",usd,Paid,cus_FDLgYXleZMHpav,true,src_1EiuwxGF2YxxrSPIGdyvikpG,Visa,debit,1,2023,us,US,,pass,pass,in_1GgMe3GF2YxxrSPIDtKOk1dU,B38540FA-0012,card,,,,,,pi_1GgNaAGF2YxxrSPI7PL20Eio,US 2020-4275,
ch_1GgMeaGF2YxxrSPItqtjzXu0,Invoice 131BCD2-0031,The bank returned the decline code `insufficient_funds`.,2020-05-08 03:13,"49,00","0,00",usd,Failed,cus_BeZnKKbseQiAmu,false,card_1GAe7oGF2YxxrSPIis0wQnbz,MasterCard,debit,12,2021,USA,US,,pass,pass,in_1GauZ0GF2YxxrSPIpNvP1U73,131BCD2-0031,card,,,,,,pi_1GavVAGF2YxxrSPIoGpkn8k6,,
ch_1GgMOEGF2YxxrSPIunBmO4jw,Charge for payment 3c02d7b1-6705-400a-bec0-f5079d01f1a6,Payment complete.,2020-05-08 02:56,"49,00","0,00",usd,Paid,cus_GrypvS6PP0sefX,true,src_1GKEqwGF2YxxrSPI12PpQubW,Visa,debit,6,2023,us,US,,pass,fail,,,card,,,,,,,,US
ch_1GgLXpGF2YxxrSPIQ8Y6suFs,Invoice C4F9315D-0008,The bank returned the decline code `expired_card`.,2020-05-08 02:02,"49,00","0,00",usd,Failed,cus_Fx1769zAWlUqmN,false,src_1FR755GF2YxxrSPIcl3X6tng,Visa,debit,4,2020,us,US,,unavailable,unavailable,in_1GgKbdGF2YxxrSPIsmoNDD2s,C4F9315D-0008,card,,,,,,pi_1GgLXpGF2YxxrSPINEMBUZTk,,
ch_1GgLXnGF2YxxrSPIlRzVFlkR,Invoice 34256633-0013,Payment complete.,2020-05-08 02:02,"49,00","0,00",usd,Paid,cus_F1haa5aCOHHqum,true,src_1EXeAcGF2YxxrSPIkTLWivqq,MasterCard,credit,10,2023,us,US,,pass,pass,in_1GgKbhGF2YxxrSPIVcrh0KRX,34256633-0013,card,,,,,,pi_1GgLXmGF2YxxrSPIxzxPtaqs,US 2020-4273,
ch_1GgL3QGF2YxxrSPIAhe785pu,Invoice 26FFD6BD-0009,Payment complete.,2020-05-08 01:31,"49,00","0,00",usd,Paid,cus_FllqZe3m4D1eqt,true,src_1FGEIiGF2YxxrSPIFE5Z2kXd,MasterCard,debit,6,2022,us,US,,pass,pass,in_1GgK7CGF2YxxrSPIqzeeg4gw,26FFD6BD-0009,card,,,,,,pi_1GgL3OGF2YxxrSPIDwke2PEO,US 2020-4271,
ch_1GgKTtGF2YxxrSPIcnjekVr6,Charge for payment 4c0400bb-07f1-4fcb-ac5f-b6f2dcad10c3,Payment complete.,2020-05-08 00:54,"49,00","0,00",usd,Paid,cus_GrwTp9G5y6NSBj,true,src_1GKCaAGF2YxxrSPIlmo5ad8V,MasterCard,credit,9,2024,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgKTEGF2YxxrSPIGEgEncAC,Charge for payment 17a3d116-2cb0-4cee-8fac-96a52b35f58a,Payment complete.,2020-05-08 00:53,"49,00","0,00",usd,Paid,cus_H3YSAgZVZivkNr,true,src_1GVRLPGF2YxxrSPIpspCib2G,Visa,debit,8,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgKT2GF2YxxrSPIzEkby3o8,Charge for payment 05823518-d6f6-442b-9e98-9fc740f363da,The bank returned the decline code `insufficient_funds`.,2020-05-08 00:53,"49,00","0,00",usd,Failed,cus_GrwJV2WjWH9HkX,false,src_1GKCPuGF2YxxrSPIti1vbXIK,MasterCard,debit,8,2021,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgJrvGF2YxxrSPILDComAOi,Charge for payment 01feaeea-adee-4c36-9985-cd1ad354a8e6,The bank returned the decline code `do_not_honor`.,2020-05-08 00:15,"49,00","0,00",usd,Failed,cus_Gaz70FBIL8S6x8,false,src_1G3n8bGF2YxxrSPIa17jDmIo,Visa,prepaid,11,2023,us,US,,unavailable,unavailable,,,card,,,,,,,,US
ch_1GgJAoGF2YxxrSPIHoEWKtDp,Invoice E0B3C6F1-0005,Payment complete.,2020-05-07 23:30,"49,00","0,00",usd,Paid,cus_GVRS6TZG0D6Nbw,true,src_1FyQX3GF2YxxrSPI11xXX70W,Visa,credit,8,2025,us,US,,fail,fail,in_1GgIEgGF2YxxrSPIOz67pxjY,E0B3C6F1-0005,card,,,,,,pi_1GgJAoGF2YxxrSPIAEOIBPSJ,US 2020-4267,
ch_1GgJ0cGF2YxxrSPIcBOl1nKP,Invoice 597675B-0017,The bank returned the decline code `do_not_honor`.,2020-05-07 23:20,"49,00","0,00",usd,Failed,cus_EHaBww9QKa5ALs,false,src_1Dp10vGF2YxxrSPI2CP6sTz1,Visa,credit,5,2019,,US,,pass,,in_1GfCdhGF2YxxrSPIhHA5a1bf,597675B-0017,card,,,,,,pi_1GfDZrGF2YxxrSPIPWDYUeVo,,
ch_1GgIXtGF2YxxrSPImWncWbRT,Charge for payment 82ae8e58-6945-46cd-91af-5854f718d100,The bank returned the decline code `transaction_not_allowed`.,2020-05-07 22:50,"49,00","0,00",usd,Failed,cus_H3W5KeyIrpyiFP,false,src_1GVOyeGF2YxxrSPIc5PAQCL0,MasterCard,debit,8,2022,us,US,,unavailable,unavailable,,,card,,,,,,,,US
ch_1GgHgDGF2YxxrSPISTCPNHCC,Charge for payment 91723a25-e8cc-46c3-8034-a647bfc324a4,Payment complete.,2020-05-07 21:54,"49,00","0,00",usd,Paid,cus_H3VixJKtR1F4Hf,true,src_1GVOYCGF2YxxrSPIb5i0JZpF,Visa,debit,6,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgHchGF2YxxrSPIdTOg2Aut,Charge for payment 8be9f947-06ea-4422-97bb-72d1bf81dc32,Payment complete.,2020-05-07 21:51,"49,00","0,00",usd,Paid,cus_GrtXHIC6MqhTb9,true,src_1GK9j2GF2YxxrSPIBRVMxo4V,Visa,debit,5,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgGjjGF2YxxrSPIiqsSzOau,Invoice E2727F54-0008,Payment complete.,2020-05-07 20:54,"49,00","0,00",usd,Paid,cus_FvoTUmcOM0ilDk,true,card_1GG8fGGF2YxxrSPIEfwoDxUL,Visa,prepaid,2,2022,,US,,,,in_1GfAMtGF2YxxrSPItgluBv4a,E2727F54-0008,card,,,,,,pi_1GfBJ3GF2YxxrSPIpxZzAWTD,US 2020-4264,
ch_1GgG7hGF2YxxrSPI41gQBlDy,Charge for payment c7454434-d73c-4fd2-bce4-80240d0b13c6,The bank returned the decline code `do_not_honor`.,2020-05-07 20:15,"49,00","0,00",usd,Failed,cus_Gb3dTD1mcl50MZ,false,src_1G3rVhGF2YxxrSPI7ZFK4xSl,MasterCard,credit,5,2024,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgG7bGF2YxxrSPIgTWbMrA6,Charge for payment f6994efe-8422-467b-8f00-24cc4037803e,The bank returned the decline code `do_not_honor`.,2020-05-07 20:15,"49,00","0,00",usd,Failed,cus_Gb3TYBdzO5BEgo,false,src_1G3rMMGF2YxxrSPIj8nOJM62,Visa,credit,3,2024,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgFztGF2YxxrSPIA5KEvmr9,Charge for payment b886777c-2ab1-469a-ab83-6bf164fe58e8,Payment complete.,2020-05-07 20:07,"49,00","0,00",usd,Paid,cus_HEjRcd1mFqdV9w,true,src_1GgFylGF2YxxrSPIBrRW6EaP,MasterCard,debit,2,2022,us,US,pass,pass,pass,,,card,,,,,,,,US
ch_1GgFkTGF2YxxrSPIap7cwulB,Charge for payment 5f0be8a2-be02-4bf0-aa26-a991dc978012,Payment complete.,2020-05-07 19:51,"49,00","0,00",usd,Paid,cus_Grr8IBWFr31QwQ,true,src_1GK7PQGF2YxxrSPIY9Kws2Hq,MasterCard,debit,7,2023,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgEorGF2YxxrSPI7yUqKjy5,Charge for payment a56661fa-96ba-44b8-b546-5813aa933c46,Payment complete.,2020-05-07 18:51,"49,00","0,00",usd,Paid,cus_GrqAxNo5MC43kU,true,card_1Gdl93GF2YxxrSPIR3gEE1Zv,Visa,debit,7,2021,,US,,,,,,card,,,,,,,,US
ch_1GgEkAGF2YxxrSPIusF8tKEq,Invoice BB773A3-0011,Payment complete.,2020-05-07 18:46,"49,00","0,00",usd,Paid,cus_CkNzazUGq9UrSS,true,src_1F4tDDGF2YxxrSPIRtDnfmjb,Visa,credit,12,2019,us,US,,fail,fail,in_1GgDo3GF2YxxrSPIs78CCyw7,BB773A3-0011,card,,,,,,pi_1GgEkAGF2YxxrSPIhb5xkp15,US 2020-4259,
ch_1GgDtvGF2YxxrSPIHhuIBTOf,Charge for payment 4520e3d2-4571-40ee-a55e-7c1f470c8bf5,Payment complete.,2020-05-07 17:52,"49,00","0,00",usd,Paid,cus_H3RrticCloRzYX,true,src_1GVKx2GF2YxxrSPIYTEeMfCR,Visa,debit,8,2022,us,US,,pass,pass,,,card,,,,,,,,US
ch_1GgDJkGF2YxxrSPIycnw7ssm,Invoice 4930D6A0-0011,Payment complete.,2020-05-07 17:15,"49,00","0,00",usd,Paid,cus_FOPqfFBdXuyHWZ,true,src_1Etd18GF2YxxrSPIHMzF8KlO,MasterCard,prepaid,2,2023,us,US,,pass,fail,in_1GgCNeGF2YxxrSPI7i3CVIIH,4930D6A0-0011,card,,,,,,pi_1GgDJkGF2YxxrSPIZDwS3VRC,US 2020-4254,
ch_1GgDDkGF2YxxrSPILs3j6bPp,Invoice 57C5919-0016,Payment complete.,2020-05-07 17:09,"49,00","0,00",usd,Paid,cus_EUDss4ABDosKfL,true,src_1E1FQMGF2YxxrSPIWE1kWEpj,MasterCard,debit,10,2021,,US,,pass,,in_1GgCHaGF2YxxrSPIltOrHdBw,57C5919-0016,card,,,,,,pi_1GgDDjGF2YxxrSPIKPWc0ih6,US 2020-4253,
ch_1GgCzXGF2YxxrSPIxfWX9l0W,Charge for payment 2e3f29c5-1325-4edd-8161-50d54feff804,Payment complete.,2020-05-07 16:54,"49,00","0,00",usd,Paid,cus_GUGTV9JDKrBMzD,true,src_1FxHw9GF2YxxrSPIwySbfYC2,Visa,debit,3,2022,us,US,,pass,pass,,,card,,,,,,,,US
